Exporter,Importer,Year,Value
Peru,Mongolia,2020,102.697
Peru,Rep. of Moldova,2020,1196.559
Peru,Montenegro,2020,215.57
Peru,Montserrat,2020,10.943
Peru,Morocco,2020,18179.183
Peru,Mozambique,2020,4417.84
Peru,Oman,2020,4154.461
Peru,Namibia,2020,115687.564
Peru,Nepal,2020,229.585
Peru,Netherlands,2020,1426638.727
Peru,Curaçao,2020,4952.79
Peru,Aruba,2020,3058.809
Peru,New Caledonia,2020,1413.302
Peru,New Zealand,2020,22555.862
Peru,Nicaragua,2020,25674.649
Peru,Niger,2020,3.865
Peru,Nigeria,2020,36457.998
Peru,Norway,2020,118433.906
Peru,Marshall Isds,2020,1269.766
Peru,Pakistan,2020,6073.867
Peru,Panama,2020,207478.324
Peru,Papua New Guinea,2020,1.066
Peru,Paraguay,2020,10318.983
Peru,Philippines,2020,224461.84700000004
Peru,Poland,2020,71873.026
Peru,Portugal,2020,24583.572
Peru,Guinea-Bissau,2020,21.0
Peru,Timor-Leste,2020,0.435
Peru,Qatar,2020,3634.227
Peru,Romania,2020,16103.871
Peru,Russian Federation,2020,151101.29200000002
Peru,Rwanda,2020,0.606
Peru,Saint Kitts and Nevis,2020,936.773
Peru,Anguilla,2020,12.696
Peru,Saint Lucia,2020,17401.565
Peru,Saint Vincent and the Grenadines,2020,692.881
Peru,Saudi Arabia,2020,16586.692
Peru,Senegal,2020,2896.757
Peru,Serbia,2020,5306.894
Peru,Seychelles,2020,37.998
Peru,Sierra Leone,2020,122.973
Peru,India,2020,1106705.029
Peru,Singapore,2020,30003.936
Peru,Slovakia,2020,17336.711
Peru,Viet Nam,2020,84892.681
Peru,Slovenia,2020,3602.362
Peru,South Africa,2020,74615.214
Peru,Zimbabwe,2020,98.121
Peru,Spain,2020,1093039.791
Peru,Suriname,2020,3119.043
Peru,Eswatini,2020,2.437
Peru,Sweden,2020,63915.918000000005
Peru,Switzerland,2020,1448825.477
Peru,Tajikistan,2020,9.928
Peru,Thailand,2020,130666.908
Peru,Togo,2020,645.883
Peru,Tokelau,2020,11.82
Peru,Trinidad and Tobago,2020,24628.82
Peru,United Arab Emirates,2020,732018.667
Peru,Tunisia,2020,2371.163
Peru,Türkiye,2020,121114.091
Peru,Turks and Caicos Isds,2020,21.445
Peru,Uganda,2020,1382.3370000000002
Peru,Ukraine,2020,10614.538
Peru,North Macedonia,2020,367.689
Peru,Egypt,2020,8360.948999999999
Peru,United Kingdom,2020,441400.13
Peru,United Rep. of Tanzania,2020,22.138
Peru,USA,2020,6355488.62
Peru,Burkina Faso,2020,43.351
Peru,Uruguay,2020,20324.369
Peru,Uzbekistan,2020,236.551
Peru,Venezuela,2020,35284.425
Peru,Zambia,2020,3744.642
Philippines,Afghanistan,2020,6241.7080000000005
Philippines,Albania,2020,231.776
Philippines,Algeria,2020,2351.859
Philippines,American Samoa,2020,1990.985
Philippines,Andorra,2020,442.013
Philippines,Angola,2020,743.961
Philippines,Antigua and Barbuda,2020,43.132
Philippines,Azerbaijan,2020,3424.477
Philippines,Argentina,2020,86300.265
Philippines,Australia,2020,443338.652
Philippines,Austria,2020,166680.808
Philippines,Bahamas,2020,206.729
Philippines,Bahrain,2020,26563.726
Philippines,Bangladesh,2020,18758.935
Philippines,Armenia,2020,2752.998
Philippines,Barbados,2020,39.914
Philippines,Belgium,2020,180767.225
Philippines,Bermuda,2020,5367.587
Philippines,Bhutan,2020,34.602000000000004
Philippines,Bolivia (Plurinational State of),2020,4828.567
Philippines,Bosnia Herzegovina,2020,2196.641
Philippines,Botswana,2020,240.474
Philippines,Brazil,2020,273713.085
Philippines,Belize,2020,502.803
Philippines,Br. Indian Ocean Terr.,2020,1.6
Philippines,Solomon Isds,2020,2139.543
Philippines,Br. Virgin Isds,2020,65.532
Philippines,Brunei Darussalam,2020,9434.329
Philippines,Bulgaria,2020,52207.857
Philippines,Myanmar,2020,70742.876
Philippines,Burundi,2020,130.805
Philippines,Belarus,2020,10936.724
Philippines,Cambodia,2020,37051.46
Philippines,Cameroon,2020,941.144
Philippines,Canada,2020,857010.452
Philippines,Cabo Verde,2020,107.725
Philippines,Cayman Isds,2020,210.135
Philippines,Central African Rep.,2020,10.426
Philippines,Sri Lanka,2020,43738.241
Philippines,Chad,2020,0.504
Philippines,Chile,2020,42651.989
Philippines,China,2020,14417541.784
Philippines,Cocos Isds,2020,269.399
Philippines,Colombia,2020,31462.845
Philippines,Comoros,2020,41.883
Philippines,Congo,2020,999.17
Philippines,Dem. Rep. of the Congo,2020,1385.586
Philippines,Cook Isds,2020,1.37
Philippines,Costa Rica,2020,19319.517
Philippines,Croatia,2020,1209.762
Philippines,Cuba,2020,2984.856
Philippines,Cyprus,2020,7405.678
Philippines,Czechia,2020,441655.631
Philippines,Benin,2020,40.444
Philippines,Denmark,2020,79068.844
Philippines,Dominica,2020,252.098
Philippines,Dominican Rep.,2020,48391.395
Philippines,Ecuador,2020,13552.417
Philippines,El Salvador,2020,5901.299
Philippines,Equatorial Guinea,2020,0.047
Philippines,Ethiopia,2020,8997.828
Philippines,Estonia,2020,6023.677
Philippines,Falkland Isds (Malvinas),2020,0.18
Philippines,Fiji,2020,3236.506
Philippines,Finland,2020,107673.49
Philippines,France,2020,577436.403
Philippines,French Polynesia,2020,1235.631
Philippines,Djibouti,2020,500.603
Philippines,Gabon,2020,879.9920000000001
Philippines,Georgia,2020,691.874
Philippines,Gambia,2020,33.533
Philippines,State of Palestine,2020,418.276
Philippines,Germany,2020,3606011.191
Philippines,Ghana,2020,3370.7720000000004
Philippines,Kiribati,2020,1019.381
Philippines,Greece,2020,10058.279
Philippines,Greenland,2020,7.852
Philippines,Grenada,2020,0.623
Philippines,Guam,2020,12715.996
Philippines,Guatemala,2020,1779.745
Philippines,Guinea,2020,552.2520000000001
Philippines,Guyana,2020,822.986
Philippines,Haiti,2020,272.551
Philippines,Honduras,2020,5318.955
Philippines,"China, Hong Kong SAR",2020,10091061.197
Philippines,Hungary,2020,158344.285
Philippines,Iceland,2020,3027.209
Philippines,Indonesia,2020,601090.528
Philippines,Iran,2020,53342.624
Philippines,Iraq,2020,19586.122
Philippines,Ireland,2020,268366.32200000004
Philippines,Israel,2020,50191.269
Philippines,Italy,2020,342500.465
Philippines,Côte d'Ivoire,2020,4144.767
Philippines,Jamaica,2020,530.583
Philippines,Japan,2020,10393550.207
Philippines,Kazakhstan,2020,15087.121
Philippines,Jordan,2020,3711.08
Philippines,Kenya,2020,6990.803
Philippines,Rep. of Korea,2020,3084715.822
Philippines,Kuwait,2020,49881.263
Philippines,Kyrgyzstan,2020,506.064
Philippines,Lao People's Dem. Rep.,2020,1739.076
Philippines,Lebanon,2020,4501.462
Philippines,Lesotho,2020,6.885
Philippines,Latvia,2020,2860.251
Philippines,Liberia,2020,3.244
Philippines,Libya,2020,66.679
Philippines,Lithuania,2020,4494.446
Philippines,Luxembourg,2020,8288.844
Philippines,"China, Macao SAR",2020,19191.281
Philippines,Madagascar,2020,82.525
Philippines,Malawi,2020,467.656
Philippines,Malaysia,2020,1992588.16
Philippines,Maldives,2020,981.022
Philippines,Mali,2020,536.4150000000001
Philippines,Malta,2020,25653.469
Philippines,Mauritania,2020,20.208
Philippines,Mauritius,2020,2854.98
Philippines,Mexico,2020,2452252.861
Philippines,"Other Asia, nes",2020,2139848.957
Philippines,Mongolia,2020,5103.625
Philippines,Rep. of Moldova,2020,3412.076
Philippines,Montenegro,2020,749.949
Philippines,Montserrat,2020,1.754
Philippines,Morocco,2020,29651.393
Philippines,Mozambique,2020,348.623
Philippines,Oman,2020,15012.95
Philippines,Namibia,2020,560.262
Philippines,Nauru,2020,32.775000000000006
Philippines,Nepal,2020,4409.055
Philippines,Netherlands,2020,1742876.07
Philippines,Curaçao,2020,19509.972
Philippines,Aruba,2020,200.457
Philippines,New Caledonia,2020,3604.168
Philippines,Vanuatu,2020,698.51
Philippines,New Zealand,2020,84421.545
Philippines,Nicaragua,2020,3582.552
Philippines,Niger,2020,325.053
Philippines,Nigeria,2020,8902.52
Philippines,Norfolk Isds,2020,2834.345
Philippines,Norway,2020,48452.983
Philippines,N. Mariana Isds,2020,3803.767
Philippines,FS Micronesia,2020,6019.975
Philippines,Marshall Isds,2020,2735.411
Philippines,Palau,2020,1651.326
Philippines,Pakistan,2020,65877.776
Philippines,Panama,2020,8291.199
Philippines,Papua New Guinea,2020,38339.79
Philippines,Paraguay,2020,1695.595
Philippines,Peru,2020,61999.448
Philippines,Poland,2020,482291.229
Philippines,Portugal,2020,37207.227
Philippines,Guinea-Bissau,2020,0.5429999999999999
Philippines,Timor-Leste,2020,458.615
Philippines,Qatar,2020,65565.828
Philippines,Romania,2020,31400.821
Philippines,Russian Federation,2020,314917.802
Philippines,Rwanda,2020,517.035
Philippines,Saint Kitts and Nevis,2020,0.1
Philippines,Anguilla,2020,0.03
Philippines,Saint Lucia,2020,23.433
Philippines,Saint Vincent and the Grenadines,2020,64.852
Philippines,Saudi Arabia,2020,156409.384
Philippines,Senegal,2020,375.06
Philippines,Serbia,2020,27855.948
Philippines,Seychelles,2020,2945.3900000000003
Philippines,Sierra Leone,2020,57.021
Philippines,India,2020,730016.916
Philippines,Singapore,2020,6146164.539
Philippines,Slovakia,2020,46031.543
Philippines,Viet Nam,2020,1725910.583
Philippines,Slovenia,2020,18026.064
Philippines,Somalia,2020,818.6959999999999
Philippines,South Africa,2020,112401.317
Philippines,Zimbabwe,2020,291.284
Philippines,Spain,2020,282021.672
Philippines,Sudan,2020,1101.126
Philippines,Suriname,2020,208.802
Philippines,Eswatini,2020,327.09
Philippines,Sweden,2020,62634.557
Philippines,Switzerland,2020,696145.96
Philippines,Syria,2020,403.002
Philippines,Tajikistan,2020,102.291
Philippines,Thailand,2020,3034094.883
Philippines,Togo,2020,262.185
Philippines,Tonga,2020,346.579
Philippines,Trinidad and Tobago,2020,2066.95
Philippines,United Arab Emirates,2020,396907.235
Philippines,Tunisia,2020,17164.394
Philippines,Türkiye,2020,122557.566
Philippines,Turkmenistan,2020,25.732
Philippines,Turks and Caicos Isds,2020,228.909
Philippines,Tuvalu,2020,0.103
Philippines,Uganda,2020,2664.023
Philippines,Ukraine,2020,44139.231
Philippines,North Macedonia,2020,3051.355
Philippines,Egypt,2020,30907.243
Philippines,United Kingdom,2020,581040.241
Philippines,United Rep. of Tanzania,2020,4819.005
Philippines,USA,2020,11007566.578
Philippines,Burkina Faso,2020,583.802
Philippines,Uruguay,2020,13446.852
Philippines,Uzbekistan,2020,3602.769
Philippines,Venezuela,2020,484.549
Philippines,Wallis and Futuna Isds,2020,40.058
Philippines,Samoa,2020,836.606
Philippines,Yemen,2020,4378.106
Philippines,Zambia,2020,695.737
Pitcairn,Azerbaijan,2020,13.206
Pitcairn,Australia,2020,3.076
Pitcairn,Bahrain,2020,7.819
Pitcairn,Belgium,2020,0.194
Pitcairn,Brazil,2020,150.97299999999998
Pitcairn,Brunei Darussalam,2020,12.327
Pitcairn,Belarus,2020,5.073
Pitcairn,Canada,2020,221.567
Pitcairn,Sri Lanka,2020,0.423
Pitcairn,Colombia,2020,110.796
Pitcairn,Czechia,2020,1552.692
Pitcairn,Denmark,2020,36.19499999999999
Pitcairn,Ecuador,2020,6.779
Pitcairn,El Salvador,2020,0.119
Pitcairn,Fiji,2020,0.058
Pitcairn,France,2020,3.923
Pitcairn,Germany,2020,4.238
Pitcairn,Greece,2020,18.595
Pitcairn,Guatemala,2020,11.382
Pitcairn,Indonesia,2020,0.278
Pitcairn,Ireland,2020,7.755999999999999
Pitcairn,Rep. of Korea,2020,0.657
Pitcairn,Luxembourg,2020,1.771
Pitcairn,Mauritius,2020,374.845
Pitcairn,Mexico,2020,4.251
Pitcairn,Mozambique,2020,8.468
Pitcairn,Netherlands,2020,51.1
Pitcairn,New Zealand,2020,6.527
Pitcairn,Nicaragua,2020,2.4
Pitcairn,Nigeria,2020,1.678
Pitcairn,Peru,2020,5.565
Pitcairn,Poland,2020,37.121
Pitcairn,Russian Federation,2020,2.183
Pitcairn,Rwanda,2020,3.357
Pitcairn,India,2020,7.601
Pitcairn,Singapore,2020,14.0
Pitcairn,Slovakia,2020,8.8
Pitcairn,Slovenia,2020,2.57
Pitcairn,South Africa,2020,0.235
Pitcairn,Spain,2020,1.785
Pitcairn,Sweden,2020,1.303
Pitcairn,Thailand,2020,68.385
Pitcairn,United Arab Emirates,2020,0.676
Pitcairn,Türkiye,2020,0.129
Pitcairn,Burkina Faso,2020,0.96
Poland,Afghanistan,2020,10710.031
Poland,Albania,2020,75113.62700000001
Poland,Algeria,2020,434806.844
Poland,American Samoa,2020,1.535
Poland,Andorra,2020,6943.128
Poland,Angola,2020,17966.474
Poland,Antigua and Barbuda,2020,114698.747
Poland,Azerbaijan,2020,125265.336
Poland,Argentina,2020,124703.024
Poland,Australia,2020,1014019.839
Poland,Austria,2020,5209063.173
Poland,Bahamas,2020,211175.904
Poland,Bahrain,2020,69017.141
Poland,Bangladesh,2020,43843.808
Poland,Armenia,2020,42342.586
Poland,Barbados,2020,6266.067999999999
Poland,Belgium,2020,6274350.215
Poland,Bermuda,2020,654.399
Poland,Bhutan,2020,267.427
Poland,Bolivia (Plurinational State of),2020,8297.710000000001
Poland,Bosnia Herzegovina,2020,253229.324
Poland,Botswana,2020,1568.04
Poland,Brazil,2020,525724.869
Poland,Belize,2020,1195.48
Poland,Solomon Isds,2020,5.337
Poland,Br. Virgin Isds,2020,9529.568
Poland,Brunei Darussalam,2020,972.67
Poland,Bulgaria,2020,1282494.203
Poland,Myanmar,2020,11471.326
Poland,Burundi,2020,894.63
Poland,Belarus,2020,1705938.27
Poland,Cambodia,2020,33998.946
Poland,Cameroon,2020,40262.704
Poland,Canada,2020,1402949.67
Poland,Cabo Verde,2020,2063.366
Poland,Cayman Isds,2020,8484.546
Poland,Central African Rep.,2020,2561.701
Poland,Sri Lanka,2020,19645.234
Poland,Chad,2020,6350.629
Poland,Chile,2020,174701.368
Poland,China,2020,3407408.428
Poland,Colombia,2020,79594.099
Poland,Comoros,2020,7109.564
Poland,Congo,2020,12493.581
Poland,Dem. Rep. of the Congo,2020,46576.984
Poland,Cook Isds,2020,0.045
Poland,Costa Rica,2020,23846.402
Poland,Croatia,2020,1050937.122
Poland,Cuba,2020,72054.189
Poland,Cyprus,2020,248384.043
Poland,Czechia,2020,15007493.758
Poland,Benin,2020,18424.102
Poland,Denmark,2020,4478101.379
Poland,Dominica,2020,1784.132
Poland,Dominican Rep.,2020,36185.314
Poland,Ecuador,2020,37635.0
Poland,El Salvador,2020,15722.618
Poland,Equatorial Guinea,2020,8165.772
Poland,Ethiopia,2020,34936.324
Poland,Eritrea,2020,4.681
Poland,Estonia,2020,1327105.085
Poland,Falkland Isds (Malvinas),2020,0.171
Poland,Fiji,2020,917.693
Poland,Finland,2020,2197524.948
Poland,France,2020,14680337.868
Poland,French Polynesia,2020,8570.815
Poland,Fr. South Antarctic Terr.,2020,3358.714
Poland,Djibouti,2020,8568.53
Poland,Gabon,2020,28699.717
Poland,Georgia,2020,131449.568
Poland,Gambia,2020,9939.916
Poland,State of Palestine,2020,27997.916
Poland,Germany,2020,73378131.781
Poland,Ghana,2020,103755.132
Poland,Gibraltar,2020,59606.622
Poland,Kiribati,2020,443.207
Poland,Greece,2020,1131463.547
Poland,Greenland,2020,11438.091
Poland,Grenada,2020,30.815
Poland,Guam,2020,374.017
Poland,Guatemala,2020,14831.613
Poland,Guinea,2020,42108.23100000001
Poland,Guyana,2020,10499.956
Poland,Haiti,2020,10087.668
Poland,Honduras,2020,7405.345
Poland,"China, Hong Kong SAR",2020,456547.392
Poland,Hungary,2020,6628199.219
Poland,Iceland,2020,125366.505
Poland,Indonesia,2020,292829.502
Poland,Iran,2020,42127.002
Poland,Iraq,2020,146062.261
Poland,Ireland,2020,1061908.555
Poland,Israel,2020,703225.43
Poland,Italy,2020,11326167.709
Poland,Côte d'Ivoire,2020,75446.239
Poland,Jamaica,2020,7441.772
Poland,Japan,2020,790868.833
Poland,Kazakhstan,2020,759931.463
Poland,Jordan,2020,97998.562
Poland,Kenya,2020,56377.444
Poland,Dem. People's Rep. of Korea,2020,253.589
Poland,Rep. of Korea,2020,934228.75
Poland,Kuwait,2020,141325.209
Poland,Kyrgyzstan,2020,28554.84
Poland,Lao People's Dem. Rep.,2020,12364.485
Poland,Lebanon,2020,52861.411
Poland,Lesotho,2020,791.939
Poland,Latvia,2020,1645462.091
Poland,Liberia,2020,142692.634
Poland,Libya,2020,54716.082
Poland,Lithuania,2020,3977713.253
Poland,Luxembourg,2020,430977.96
Poland,"China, Macao SAR",2020,7147.728
Poland,Madagascar,2020,4565.361
Poland,Malawi,2020,1953.942
Poland,Malaysia,2020,189965.662
Poland,Maldives,2020,3591.191
Poland,Mali,2020,25360.348
Poland,Malta,2020,63163.999
Poland,Mauritania,2020,32857.867
Poland,Mauritius,2020,13478.658
Poland,Mexico,2020,908499.602
Poland,"Other Asia, nes",2020,280621.348
Poland,Mongolia,2020,58369.612
Poland,Rep. of Moldova,2020,262627.711
Poland,Montenegro,2020,43856.396
Poland,Morocco,2020,491932.251
Poland,Mozambique,2020,41297.089
Poland,Oman,2020,41696.807
Poland,Namibia,2020,5014.473
Poland,Nauru,2020,0.952
Poland,Nepal,2020,9043.278
Poland,Netherlands,2020,11282751.986
Poland,Curaçao,2020,2581.647
Poland,Aruba,2020,514.252
Poland,Saint Maarten,2020,1895.493
Poland,Bonaire,2020,243.051
Poland,New Caledonia,2020,4493.729
Poland,Vanuatu,2020,60.005
Poland,New Zealand,2020,158666.774
Poland,Nicaragua,2020,5621.57
Poland,Niger,2020,16936.435999999998
Poland,Nigeria,2020,215266.927
Poland,Niue,2020,13.474
Poland,Norway,2020,2812547.742
Poland,N. Mariana Isds,2020,623.7900000000001
Poland,FS Micronesia,2020,807.068
Poland,Marshall Isds,2020,90521.27
Poland,Palau,2020,24.392
Poland,Pakistan,2020,116880.665
Poland,Panama,2020,99736.806
Poland,Papua New Guinea,2020,4256.964
Poland,Paraguay,2020,12934.217
Poland,Peru,2020,104885.435
Poland,Philippines,2020,202897.427
Poland,Portugal,2020,1397421.827
Poland,Guinea-Bissau,2020,2672.38
Poland,Timor-Leste,2020,9.939
Poland,Qatar,2020,111571.316
Poland,Romania,2020,5589522.263
Poland,Russian Federation,2020,7602970.462999999
Poland,Rwanda,2020,2639.033
Poland,Saint Barthélemy,2020,507.915
Poland,Saint Kitts and Nevis,2020,1050.4640000000002
Poland,Anguilla,2020,22.81
Poland,Saint Lucia,2020,1149.222
Poland,Saint Pierre and Miquelon,2020,55.159
Poland,Saint Vincent and the Grenadines,2020,1777.468
Poland,San Marino,2020,26905.611
Poland,Sao Tome and Principe,2020,55.882
Poland,Saudi Arabia,2020,1275637.075
Poland,Senegal,2020,87792.938
Poland,Serbia,2020,949877.796
Poland,Seychelles,2020,2835.105
Poland,Sierra Leone,2020,10564.338
Poland,India,2020,669689.719
Poland,Singapore,2020,368184.893
Poland,Slovakia,2020,6394007.787
Poland,Viet Nam,2020,394263.104
Poland,Slovenia,2020,1060709.363
Poland,Somalia,2020,3484.6130000000003
Poland,South Africa,2020,800239.949
Poland,Zimbabwe,2020,17947.069
Poland,Spain,2020,6689724.58
Poland,South Sudan,2020,487.347
Poland,Sudan,2020,14475.51
Poland,Suriname,2020,12430.594
Poland,Eswatini,2020,1361.721
Poland,Sweden,2020,7308231.843
Poland,Switzerland,2020,2602622.044
Poland,Syria,2020,5273.073
Poland,Tajikistan,2020,17958.078
Poland,Thailand,2020,284384.886
Poland,Togo,2020,19586.688
Poland,Tonga,2020,50.704
Poland,Trinidad and Tobago,2020,13843.224
Poland,United Arab Emirates,2020,678005.427
Poland,Tunisia,2020,138538.001
Poland,Türkiye,2020,2689824.128
Poland,Turkmenistan,2020,29830.532
Poland,Turks and Caicos Isds,2020,16.772000000000002
Poland,Tuvalu,2020,72.514
Poland,Uganda,2020,25350.132
Poland,Ukraine,2020,5663440.005
Poland,North Macedonia,2020,172020.378
Poland,Egypt,2020,401853.654
Poland,United Kingdom,2020,15075353.967
Poland,United Rep. of Tanzania,2020,48199.332
Poland,USA,2020,7678010.343
Poland,Burkina Faso,2020,13423.279
Poland,Uruguay,2020,57823.169
Poland,Uzbekistan,2020,178813.369
Poland,Venezuela,2020,5683.525000000001
Poland,Wallis and Futuna Isds,2020,21.807
Poland,Samoa,2020,0.7190000000000001
Poland,Yemen,2020,18762.633
Poland,Zambia,2020,6394.359
Portugal,Afghanistan,2020,1469.091
Portugal,Albania,2020,16383.832
Portugal,Algeria,2020,182666.519
Portugal,American Samoa,2020,1.067
Portugal,Andorra,2020,13283.374
Portugal,Angola,2020,1082462.008
Portugal,Antigua and Barbuda,2020,182.039
Portugal,Azerbaijan,2020,8300.064
Portugal,Argentina,2020,85791.291
Portugal,Australia,2020,202615.403
Portugal,Austria,2020,541560.943
Portugal,Bahamas,2020,1636.722
Portugal,Bahrain,2020,12090.745
Portugal,Bangladesh,2020,14695.42
Portugal,Armenia,2020,6053.28
Portugal,Barbados,2020,991.242
Portugal,Belgium,2020,1391087.093
Portugal,Bermuda,2020,1627.557
Portugal,Bhutan,2020,113.921
Portugal,Bolivia (Plurinational State of),2020,7784.211999999999
Portugal,Bosnia Herzegovina,2020,13273.699
Portugal,Botswana,2020,4270.569
Portugal,Brazil,2020,839185.2
Portugal,Belize,2020,40.994
Portugal,Solomon Isds,2020,0.281
Portugal,Br. Virgin Isds,2020,1353.6899999999998
Portugal,Brunei Darussalam,2020,403.897
Portugal,Bulgaria,2020,99013.907
Portugal,Myanmar,2020,1691.578
Portugal,Burundi,2020,3196.142
Portugal,Belarus,2020,25166.976
Portugal,Cambodia,2020,8790.286
Portugal,Cameroon,2020,36898.939
Portugal,Canada,2020,402060.665
Portugal,Cabo Verde,2020,440952.958
Portugal,Cayman Isds,2020,86.825
Portugal,Central African Rep.,2020,14893.203
Portugal,Sri Lanka,2020,7740.313
Portugal,Chad,2020,180.492
Portugal,Chile,2020,126853.004
Portugal,China,2020,739527.108
Portugal,Colombia,2020,65516.505
Portugal,Comoros,2020,1148.1
Portugal,Congo,2020,9112.308
Portugal,Dem. Rep. of the Congo,2020,6776.481
Portugal,Costa Rica,2020,9630.138
Portugal,Croatia,2020,47383.94
Portugal,Cuba,2020,35296.275
Portugal,Cyprus,2020,44975.166
Portugal,Czechia,2020,490961.228
Portugal,Benin,2020,17022.035
Portugal,Denmark,2020,523927.632
Portugal,Dominica,2020,17.924
Portugal,Dominican Rep.,2020,32008.494
Portugal,Ecuador,2020,20857.411
Portugal,El Salvador,2020,9760.851
Portugal,Equatorial Guinea,2020,6891.665
Portugal,Ethiopia,2020,10035.179
Portugal,Eritrea,2020,135.265
Portugal,Estonia,2020,38472.228
Portugal,Falkland Isds (Malvinas),2020,7.467
Portugal,Fiji,2020,1897.185
Portugal,Finland,2020,341091.56
Portugal,France,2020,7988038.334
Portugal,French Polynesia,2020,4811.254
Portugal,Fr. South Antarctic Terr.,2020,0.419
Portugal,Djibouti,2020,216.9
Portugal,Gabon,2020,18901.156000000003
Portugal,Georgia,2020,13594.083
Portugal,Gambia,2020,1724.481
Portugal,State of Palestine,2020,9865.404
Portugal,Germany,2020,7261252.481
Portugal,Ghana,2020,47769.122
Portugal,Gibraltar,2020,213240.163
Portugal,Kiribati,2020,81.082
Portugal,Greece,2020,174770.208
Portugal,Greenland,2020,873.983
Portugal,Grenada,2020,16.989
Portugal,Guam,2020,8.812
Portugal,Guatemala,2020,17092.925
Portugal,Guinea,2020,16157.462
Portugal,Guyana,2020,1160.415
Portugal,Haiti,2020,3331.951
Portugal,Honduras,2020,6920.789
Portugal,"China, Hong Kong SAR",2020,136157.87
Portugal,Hungary,2020,326782.641
Portugal,Iceland,2020,19368.328
Portugal,Indonesia,2020,49503.195
Portugal,Iran,2020,21990.48
Portugal,Iraq,2020,22966.002
Portugal,Ireland,2020,631730.4369999999
Portugal,Israel,2020,320254.146
Portugal,Italy,2020,2688784.037
Portugal,Côte d'Ivoire,2020,68692.189
Portugal,Jamaica,2020,1844.004
Portugal,Japan,2020,314508.448
Portugal,Kazakhstan,2020,13112.668
Portugal,Jordan,2020,50329.115
Portugal,Kenya,2020,16475.354
Portugal,Rep. of Korea,2020,249188.073
Portugal,Kuwait,2020,35692.102
Portugal,Kyrgyzstan,2020,405.757
Portugal,Lao People's Dem. Rep.,2020,803.381
Portugal,Lebanon,2020,25183.516
Portugal,Lesotho,2020,0.2
Portugal,Latvia,2020,45086.01
Portugal,Liberia,2020,1140.388
Portugal,Libya,2020,33824.62
Portugal,Lithuania,2020,104422.413
Portugal,Luxembourg,2020,124956.576
Portugal,"China, Macao SAR",2020,27249.189
Portugal,Madagascar,2020,4780.204
Portugal,Malawi,2020,3328.659
Portugal,Malaysia,2020,52738.043
Portugal,Maldives,2020,1348.453
Portugal,Mali,2020,5494.724999999999
Portugal,Malta,2020,31673.334
Portugal,Mauritania,2020,23374.234
Portugal,Mauritius,2020,19057.95
Portugal,Mexico,2020,320529.902
Portugal,"Other Asia, nes",2020,219971.973
Portugal,Mongolia,2020,628.248
Portugal,Rep. of Moldova,2020,18019.358
Portugal,Montenegro,2020,2930.307
Portugal,Montserrat,2020,16.669
Portugal,Morocco,2020,850767.164
Portugal,Mozambique,2020,238078.905
Portugal,Oman,2020,15565.174
Portugal,Namibia,2020,14404.523
Portugal,Nepal,2020,454.349
Portugal,Netherlands,2020,2384993.251
Portugal,Curaçao,2020,2010.246
Portugal,Aruba,2020,1650.382
Portugal,Saint Maarten,2020,4536.374
Portugal,Bonaire,2020,1459.402
Portugal,New Caledonia,2020,2440.865
Portugal,Vanuatu,2020,15.698
Portugal,New Zealand,2020,37623.626
Portugal,Nicaragua,2020,11196.039
Portugal,Niger,2020,7289.487
Portugal,Nigeria,2020,49351.978
Portugal,Norway,2020,244629.692
Portugal,N. Mariana Isds,2020,1.23
Portugal,FS Micronesia,2020,0.087
Portugal,Marshall Isds,2020,185.844
Portugal,Pakistan,2020,30979.057
Portugal,Panama,2020,14394.88
Portugal,Papua New Guinea,2020,92.876
Portugal,Paraguay,2020,14429.362
Portugal,Peru,2020,41966.581
Portugal,Philippines,2020,14846.743
Portugal,Poland,2020,875127.5
Portugal,Guinea-Bissau,2020,83778.501
Portugal,Timor-Leste,2020,3856.065
Portugal,Qatar,2020,41932.185
Portugal,Romania,2020,556608.803
Portugal,Russian Federation,2020,319069.708
Portugal,Rwanda,2020,5635.976000000001
Portugal,Saint Barthélemy,2020,7363.701
Portugal,Saint Kitts and Nevis,2020,3.517
Portugal,Anguilla,2020,0.183
Portugal,Saint Lucia,2020,536.89
Portugal,Saint Pierre and Miquelon,2020,1.519
Portugal,Saint Vincent and the Grenadines,2020,105.643
Portugal,San Marino,2020,1925.23
Portugal,Sao Tome and Principe,2020,68805.662
Portugal,Saudi Arabia,2020,160152.20500000002
Portugal,Senegal,2020,49793.662
Portugal,Serbia,2020,45073.3
Portugal,Seychelles,2020,5310.859
Portugal,Sierra Leone,2020,1302.386
Portugal,India,2020,130912.956
Portugal,Singapore,2020,193432.122
Portugal,Slovakia,2020,399913.093
Portugal,Viet Nam,2020,55938.16
Portugal,Slovenia,2020,109374.558
Portugal,Somalia,2020,355.52199999999993
Portugal,South Africa,2020,190035.356
Portugal,Zimbabwe,2020,3534.346
Portugal,Spain,2020,14679962.3
Portugal,South Sudan,2020,21.53
Portugal,Sudan,2020,7311.597
Portugal,Suriname,2020,1355.264
Portugal,Eswatini,2020,3433.45
Portugal,Sweden,2020,718952.93
Portugal,Switzerland,2020,991598.315
Portugal,Syria,2020,15964.194
Portugal,Tajikistan,2020,440.3250000000001
Portugal,Thailand,2020,59176.432
